DATE,STATION,SO2,NOX,NO2,CO,RSP,O3,FSP
19-04-2007,CENTRAL,8,276,118,46,54,N.A.,34
20-04-2007,CENTRAL,8,319,113,N.A.,76,N.A.,43
21-04-2007,CENTRAL,8,332,88,139,60,N.A.,34
22-04-2007,CENTRAL,7,191,53,101,42,N.A.,27
23-04-2007,CENTRAL,26,424,99,104,49,N.A.,31
24-04-2007,CENTRAL,17,490,104,85,56,N.A.,41
25-04-2007,CENTRAL,15,422,106,76,49,N.A.,36
26-04-2007,CENTRAL,12,277,122,46,58,N.A.,38
27-04-2007,CENTRAL,14,312,139,55,91,N.A.,62
28-04-2007,CENTRAL,9,235,115,43,85,N.A.,61
29-04-2007,CENTRAL,5,148,82,N.A.,53,N.A.,35
30-04-2007,CENTRAL,53,527,151,N.A.,97,N.A.,71
1/5/2007,CENTRAL,69,513,174,144,114,N.A.,80
2/5/2007,CENTRAL,49,542,170,128,99,N.A.,73
3/5/2007,CENTRAL,16,378,139,106,67,N.A.,43
4/5/2007,CENTRAL,30,500,124,107,86,N.A.,62
5/5/2007,CENTRAL,22,404,103,94,53,N.A.,40
6/5/2007,CENTRAL,28,462,140,96,78,N.A.,50
7/5/2007,CENTRAL,30,521,154,113,100,N.A.,64
8/5/2007,CENTRAL,10,251,112,69,95,N.A.,62
9/5/2007,CENTRAL,7,204,91,55,79,N.A.,49
10/5/2007,CENTRAL,8,211,98,47,72,N.A.,47
11/5/2007,CENTRAL,7,213,95,40,84,N.A.,54
12/5/2007,CENTRAL,15,326,100,65,92,N.A.,62
13-05-2007,CENTRAL,24,265,86,40,100,N.A.,65
14-05-2007,CENTRAL,13,369,120,70,105,N.A.,69
15-05-2007,CENTRAL,11,294,84,56,64,N.A.,41
16-05-2007,CENTRAL,16,369,74,55,62,N.A.,40
17-05-2007,CENTRAL,62,426,152,79,103,N.A.,63
18-05-2007,CENTRAL,11,300,67,N.A.,41,N.A.,27
19-05-2007,CENTRAL,30,392,102,58,56,N.A.,38
20-05-2007,CENTRAL,4,176,77,N.A.,23,N.A.,15
21-05-2007,CENTRAL,7,242,87,41,35,N.A.,26
22-05-2007,CENTRAL,9,387,82,66,43,N.A.,29
23-05-2007,CENTRAL,17,304,67,49,53,N.A.,31
24-05-2007,CENTRAL,10,134,43,38,41,N.A.,22
25-05-2007,CENTRAL,45,226,59,60,44,N.A.,27
26-05-2007,CENTRAL,11,288,66,76,46,N.A.,30
27-05-2007,CENTRAL,24,357,84,72,41,N.A.,27
28-05-2007,CENTRAL,37,566,84,115,57,N.A.,37
29-05-2007,CENTRAL,16,415,69,93,39,N.A.,25
30-05-2007,CENTRAL,17,385,61,74,41,N.A.,26
31-05-2007,CENTRAL,39,373,63,72,38,N.A.,24
1/6/2007,CENTRAL,8,201,47,36,N.A.,N.A.,N.A.
2/6/2007,CENTRAL,20,290,55,47,41,N.A.,24
3/6/2007,CENTRAL,29,218,49,28,36,N.A.,21
4/6/2007,CENTRAL,20,276,53,40,37,N.A.,23
5/6/2007,CENTRAL,8,289,55,40,35,N.A.,23
6/6/2007,CENTRAL,17,299,55,51,38,N.A.,24
7/6/2007,CENTRAL,10,391,70,58,49,N.A.,31
8/6/2007,CENTRAL,18,385,65,61,51,N.A.,31
9/6/2007,CENTRAL,17,314,57,36,47,N.A.,28
10/6/2007,CENTRAL,9,232,64,25,27,N.A.,18
11/6/2007,CENTRAL,25,370,87,66,57,N.A.,41
12/6/2007,CENTRAL,26,392,96,84,64,N.A.,48
13-06-2007,CENTRAL,15,299,57,39,41,N.A.,26
14-06-2007,CENTRAL,40,411,78,54,35,N.A.,24
15-06-2007,CENTRAL,37,557,117,93,59,N.A.,46
16-06-2007,CENTRAL,39,429,69,53,40,N.A.,27
17-06-2007,CENTRAL,20,251,44,27,33,N.A.,20
18-06-2007,CENTRAL,12,337,63,50,43,N.A.,29
19-06-2007,CENTRAL,9,211,53,18,38,N.A.,24
20-06-2007,CENTRAL,12,353,68,48,44,N.A.,30
21-06-2007,CENTRAL,17,411,64,61,47,N.A.,30
22-06-2007,CENTRAL,14,318,52,29,36,N.A.,23
23-06-2007,CENTRAL,37,286,46,15,36,N.A.,22
24-06-2007,CENTRAL,44,176,34,N.A.,26,N.A.,16
25-06-2007,CENTRAL,10,189,42,N.A.,26,N.A.,17
26-06-2007,CENTRAL,10,327,66,76,35,N.A.,24
27-06-2007,CENTRAL,14,421,73,95,38,N.A.,22
28-06-2007,CENTRAL,11,427,72,98,36,N.A.,22
29-06-2007,CENTRAL,8,357,68,80,31,N.A.,20
30-06-2007,CENTRAL,8,388,70,77,31,N.A.,21
1/7/2007,CENTRAL,6,242,56,70,36,N.A.,20
2/7/2007,CENTRAL,6,207,57,47,29,N.A.,18
3/7/2007,CENTRAL,7,339,67,68,37,N.A.,21
4/7/2007,CENTRAL,7,352,71,76,38,N.A.,21
5/7/2007,CENTRAL,7,393,81,72,53,N.A.,30
6/7/2007,CENTRAL,7,435,81,77,59,N.A.,33
7/7/2007,CENTRAL,9,309,67,51,46,N.A.,24
8/7/2007,CENTRAL,13,226,55,30,37,N.A.,23
9/7/2007,CENTRAL,47,262,57,40,32,N.A.,20
10/7/2007,CENTRAL,18,N.A.,N.A.,36,34,N.A.,21
11/7/2007,CENTRAL,22,N.A.,N.A.,56,37,N.A.,23
12/7/2007,CENTRAL,18,354,72,72,39,N.A.,23
13-07-2007,CENTRAL,47,317,69,60,41,N.A.,24
14-07-2007,CENTRAL,55,271,69,42,44,N.A.,27
15-07-2007,CENTRAL,16,184,53,30,36,N.A.,19
16-07-2007,CENTRAL,13,272,62,46,45,N.A.,26
17-07-2007,CENTRAL,8,227,54,40,44,N.A.,21
18-07-2007,CENTRAL,10,197,49,33,42,N.A.,20
19-07-2007,CENTRAL,29,308,59,45,41,N.A.,22
20-07-2007,CENTRAL,43,368,62,59,46,N.A.,26
21-07-2007,CENTRAL,10,292,59,41,41,N.A.,23
22-07-2007,CENTRAL,34,212,51,35,35,N.A.,22
23-07-2007,CENTRAL,26,295,54,46,34,N.A.,21
24-07-2007,CENTRAL,19,212,50,30,28,N.A.,17
25-07-2007,CENTRAL,13,316,62,40,30,N.A.,20
26-07-2007,CENTRAL,22,395,76,48,40,N.A.,28
27-07-2007,CENTRAL,16,394,69,55,39,N.A.,26
28-07-2007,CENTRAL,12,364,72,42,47,N.A.,30
29-07-2007,CENTRAL,19,260,64,21,44,N.A.,29
30-07-2007,CENTRAL,22,397,76,71,47,N.A.,33
31-07-2007,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1/8/2007,CENTRAL,17,397,64,42,37,N.A.,24
2/8/2007,CENTRAL,23,389,70,68,36,N.A.,22
3/8/2007,CENTRAL,20,384,66,66,38,N.A.,24
4/8/2007,CENTRAL,9,268,57,57,41,N.A.,25
5/8/2007,CENTRAL,8,173,50,22,33,N.A.,18
6/8/2007,CENTRAL,9,293,65,51,34,N.A.,19
7/8/2007,CENTRAL,9,329,70,67,36,N.A.,22
8/8/2007,CENTRAL,65,437,131,89,86,N.A.,61
9/8/2007,CENTRAL,21,320,79,69,39,N.A.,29
10/8/2007,CENTRAL,10,238,71,31,28,N.A.,16
11/8/2007,CENTRAL,15,323,77,57,35,N.A.,25
12/8/2007,CENTRAL,9,189,61,29,38,N.A.,24
13-08-2007,CENTRAL,21,446,88,71,61,N.A.,42
14-08-2007,CENTRAL,21,384,76,56,35,N.A.,24
15-08-2007,CENTRAL,67,495,148,108,93,N.A.,67
16-08-2007,CENTRAL,15,440,102,73,50,N.A.,36
17-08-2007,CENTRAL,16,381,74,58,47,N.A.,27
18-08-2007,CENTRAL,77,401,128,76,89,N.A.,61
19-08-2007,CENTRAL,30,319,105,44,75,N.A.,55
20-08-2007,CENTRAL,12,293,86,62,75,N.A.,57
21-08-2007,CENTRAL,22,314,68,76,50,N.A.,32
22-08-2007,CENTRAL,39,374,65,94,42,N.A.,26
23-08-2007,CENTRAL,38,391,63,90,47,N.A.,27
24-08-2007,CENTRAL,30,505,81,114,54,N.A.,35
25-08-2007,CENTRAL,47,524,104,109,66,N.A.,46
26-08-2007,CENTRAL,50,318,119,73,71,N.A.,52
27-08-2007,CENTRAL,10,281,52,64,36,N.A.,21
28-08-2007,CENTRAL,10,257,62,57,41,N.A.,25
29-08-2007,CENTRAL,12,323,56,75,35,N.A.,21
30-08-2007,CENTRAL,21,369,60,69,34,N.A.,18
31-08-2007,CENTRAL,24,382,61,73,39,N.A.,19
1/9/2007,CENTRAL,79,414,65,78,39,N.A.,22
2/9/2007,CENTRAL,29,287,60,45,38,N.A.,23
3/9/2007,CENTRAL,62,381,61,64,39,N.A.,25
4/9/2007,CENTRAL,50,515,78,92,49,N.A.,31
5/9/2007,CENTRAL,32,519,123,105,63,N.A.,42
6/9/2007,CENTRAL,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
7/9/2007,CENTRAL,33,435,132,102,80,N.A.,56
8/9/2007,CENTRAL,14,235,114,59,77,N.A.,53
9/9/2007,CENTRAL,10,153,76,27,57,N.A.,34
10/9/2007,CENTRAL,10,210,84,45,66,N.A.,41
11/9/2007,CENTRAL,8,238,92,47,56,N.A.,32
12/9/2007,CENTRAL,11,246,109,49,68,N.A.,42
13-09-2007,CENTRAL,11,236,110,54,84,N.A.,57
14-09-2007,CENTRAL,33,526,153,107,118,N.A.,82
15-09-2007,CENTRAL,76,526,196,141,153,N.A.,116
16-09-2007,CENTRAL,35,261,101,87,128,N.A.,102
17-09-2007,CENTRAL,29,443,147,94,118,N.A.,88
18-09-2007,CENTRAL,50,552,191,105,141,N.A.,97
19-09-2007,CENTRAL,55,482,179,95,158,N.A.,108
20-09-2007,CENTRAL,34,393,153,77,113,N.A.,76
21-09-2007,CENTRAL,22,383,135,82,100,N.A.,73
22-09-2007,CENTRAL,16,421,119,58,95,N.A.,63
23-09-2007,CENTRAL,15,316,90,33,59,N.A.,43
24-09-2007,CENTRAL,8,209,62,24,26,N.A.,17
25-09-2007,CENTRAL,8,192,68,8,36,N.A.,23
26-09-2007,CENTRAL,8,136,56,N.A.,40,N.A.,23
27-09-2007,CENTRAL,9,233,78,N.A.,48,N.A.,28
28-09-2007,CENTRAL,8,239,82,53,48,N.A.,28
29-09-2007,CENTRAL,10,229,86,57,50,N.A.,28
30-09-2007,CENTRAL,13,219,75,45,58,N.A.,31
1/10/2007,CENTRAL,7,133,49,22,53,N.A.,26
2/10/2007,CENTRAL,4,132,38,20,34,N.A.,17
3/10/2007,CENTRAL,5,173,47,30,30,N.A.,17
4/10/2007,CENTRAL,8,260,85,67,52,N.A.,31
5/10/2007,CENTRAL,57,326,149,94,104,N.A.,75
6/10/2007,CENTRAL,82,391,175,126,147,N.A.,104
7/10/2007,CENTRAL,79,272,136,113,130,N.A.,91
8/10/2007,CENTRAL,52,490,153,151,141,N.A.,101
9/10/2007,CENTRAL,14,346,115,86,53,N.A.,31
10/10/2007,CENTRAL,15,316,105,70,59,N.A.,37
11/10/2007,CENTRAL,15,246,94,71,73,N.A.,49
12/10/2007,CENTRAL,11,229,109,52,80,N.A.,51
13-10-2007,CENTRAL,13,197,98,46,74,N.A.,48
14-10-2007,CENTRAL,15,175,89,59,103,N.A.,75
15-10-2007,CENTRAL,22,404,124,109,125,N.A.,95
16-10-2007,CENTRAL,23,428,125,91,91,N.A.,63
17-10-2007,CENTRAL,23,359,130,101,102,N.A.,73
18-10-2007,CENTRAL,15,273,126,73,83,N.A.,55
19-10-2007,CENTRAL,28,336,146,56,106,N.A.,73
20-10-2007,CENTRAL,26,271,143,65,113,N.A.,81
21-10-2007,CENTRAL,14,145,86,24,97,N.A.,63
22-10-2007,CENTRAL,12,272,112,46,78,N.A.,49
23-10-2007,CENTRAL,12,246,108,32,74,N.A.,45
24-10-2007,CENTRAL,9,222,85,19,51,N.A.,29
25-10-2007,CENTRAL,14,280,103,40,65,N.A.,40
26-10-2007,CENTRAL,15,323,115,38,68,N.A.,46
27-10-2007,CENTRAL,11,235,111,39,91,N.A.,64
28-10-2007,CENTRAL,11,160,92,14,92,N.A.,69
29-10-2007,CENTRAL,11,211,93,23,77,N.A.,47
30-10-2007,CENTRAL,15,286,106,79,110,N.A.,83
31-10-2007,CENTRAL,15,377,99,104,88,N.A.,68
1/11/2007,CENTRAL,11,420,95,108,48,N.A.,35
2/11/2007,CENTRAL,17,469,113,111,67,N.A.,46
3/11/2007,CENTRAL,22,356,117,102,85,N.A.,58
4/11/2007,CENTRAL,16,196,96,66,81,N.A.,52
5/11/2007,CENTRAL,34,479,159,96,104,N.A.,70
6/11/2007,CENTRAL,30,472,149,96,104,N.A.,71
7/11/2007,CENTRAL,28,449,131,84,89,N.A.,60
8/11/2007,CENTRAL,23,432,118,70,72,N.A.,52
9/11/2007,CENTRAL,24,380,140,72,87,N.A.,62
10/11/2007,CENTRAL,15,240,116,43,80,N.A.,50
11/11/2007,CENTRAL,12,154,86,28,88,N.A.,57
12/11/2007,CENTRAL,11,200,93,40,70,N.A.,45
13-11-2007,CENTRAL,10,226,92,40,57,N.A.,34
14-11-2007,CENTRAL,11,226,95,37,N.A.,N.A.,37
15-11-2007,CENTRAL,11,243,100,39,55,N.A.,34
16-11-2007,CENTRAL,9,218,91,35,51,N.A.,35
17-11-2007,CENTRAL,9,226,86,37,54,N.A.,37
18-11-2007,CENTRAL,16,307,110,79,115,N.A.,92
19-11-2007,CENTRAL,28,428,118,123,90,N.A.,66
20-11-2007,CENTRAL,19,372,125,106,69,N.A.,50
21-11-2007,CENTRAL,19,319,123,81,74,N.A.,48
22-11-2007,CENTRAL,17,238,95,43,91,N.A.,55
23-11-2007,CENTRAL,17,303,116,44,73,N.A.,44
24-11-2007,CENTRAL,17,317,118,32,64,N.A.,38
25-11-2007,CENTRAL,26,360,132,38,80,N.A.,47
26-11-2007,CENTRAL,23,497,135,61,86,N.A.,53
27-11-2007,CENTRAL,42,455,153,82,150,N.A.,81
28-11-2007,CENTRAL,38,484,156,67,95,N.A.,48
29-11-2007,CENTRAL,46,627,190,94,96,N.A.,61
30-11-2007,CENTRAL,28,374,152,64,83,N.A.,56
1/12/2007,CENTRAL,15,274,115,25,61,N.A.,38
2/12/2007,CENTRAL,16,245,109,15,61,N.A.,37
3/12/2007,CENTRAL,27,430,160,66,98,N.A.,72
4/12/2007,CENTRAL,31,303,136,83,129,N.A.,102
5/12/2007,CENTRAL,31,322,125,80,122,N.A.,90
6/12/2007,CENTRAL,53,498,175,113,159,N.A.,117
7/12/2007,CENTRAL,55,515,184,118,157,N.A.,120
8/12/2007,CENTRAL,23,247,115,53,104,N.A.,83
9/12/2007,CENTRAL,18,185,101,36,94,N.A.,73
10/12/2007,CENTRAL,17,301,108,N.A.,53,N.A.,33
11/12/2007,CENTRAL,23,491,128,123,N.A.,N.A.,34
12/12/2007,CENTRAL,25,467,131,111,68,N.A.,46
13-12-2007,CENTRAL,65,621,188,155,133,N.A.,98
14-12-2007,CENTRAL,22,301,120,149,81,N.A.,63
15-12-2007,CENTRAL,23,271,131,146,101,N.A.,78
16-12-2007,CENTRAL,21,166,88,88,94,N.A.,69
17-12-2007,CENTRAL,22,414,135,122,82,N.A.,62
18-12-2007,CENTRAL,37,576,135,118,84,N.A.,63
19-12-2007,CENTRAL,32,471,126,138,123,N.A.,89
20-12-2007,CENTRAL,20,261,104,114,86,N.A.,63
21-12-2007,CENTRAL,18,355,114,84,60,N.A.,39
22-12-2007,CENTRAL,19,471,103,86,58,N.A.,41
23-12-2007,CENTRAL,8,181,73,50,57,N.A.,37
24-12-2007,CENTRAL,27,467,104,155,43,N.A.,28
25-12-2007,CENTRAL,17,350,98,106,45,N.A.,30
26-12-2007,CENTRAL,14,231,90,52,51,N.A.,34
27-12-2007,CENTRAL,15,377,122,71,56,N.A.,34
28-12-2007,CENTRAL,26,468,141,77,71,N.A.,44
29-12-2007,CENTRAL,27,470,116,100,64,N.A.,39
30-12-2007,CENTRAL,25,401,121,71,77,N.A.,41
31-12-2007,CENTRAL,39,498,138,62,111,N.A.,49
1/1/2008,CENTRAL,31,398,122,48,78,N.A.,38
2/1/2008,CENTRAL,39,447,138,80,73,N.A.,45
3/1/2008,CENTRAL,36,530,168,92,95,N.A.,64
4/1/2008,CENTRAL,18,394,126,73,66,N.A.,44
5/1/2008,CENTRAL,30,517,165,112,87,N.A.,63
6/1/2008,CENTRAL,15,210,104,29,60,N.A.,43
7/1/2008,CENTRAL,42,653,175,108,88,N.A.,66
8/1/2008,CENTRAL,26,362,141,67,78,N.A.,61
9/1/2008,CENTRAL,21,344,130,55,75,N.A.,59
10/1/2008,CENTRAL,17,292,115,70,98,N.A.,82
11/1/2008,CENTRAL,16,365,95,70,88,N.A.,67
12/1/2008,CENTRAL,23,628,124,98,55,N.A.,35
13-01-2008,CENTRAL,16,272,86,94,67,N.A.,42
14-01-2008,CENTRAL,19,446,105,114,58,N.A.,35
15-01-2008,CENTRAL,25,501,115,112,74,N.A.,47
16-01-2008,CENTRAL,25,508,117,104,61,N.A.,37
17-01-2008,CENTRAL,31,502,102,115,79,N.A.,N.A.
18-01-2008,CENTRAL,15,249,82,72,52,N.A.,N.A.
19-01-2008,CENTRAL,12,236,85,57,47,N.A.,N.A.
20-01-2008,CENTRAL,17,301,98,64,56,N.A.,N.A.
21-01-2008,CENTRAL,82,500,159,193,159,N.A.,N.A.
22-01-2008,CENTRAL,65,452,151,148,131,N.A.,79
23-01-2008,CENTRAL,54,545,151,159,121,N.A.,72
24-01-2008,CENTRAL,22,420,100,115,75,N.A.,53
25-01-2008,CENTRAL,16,304,78,105,61,N.A.,50
26-01-2008,CENTRAL,21,354,73,113,52,N.A.,37
27-01-2008,CENTRAL,25,364,71,114,38,N.A.,22
28-01-2008,CENTRAL,36,500,98,115,61,N.A.,38
29-01-2008,CENTRAL,50,500,84,143,58,N.A.,39
30-01-2008,CENTRAL,24,439,75,103,28,N.A.,20
31-01-2008,CENTRAL,27,484,90,112,33,N.A.,22
1/2/2008,CENTRAL,26,370,77,96,44,N.A.,31
2/2/2008,CENTRAL,27,376,79,110,29,N.A.,20
3/2/2008,CENTRAL,39,372,113,87,66,N.A.,47
4/2/2008,CENTRAL,29,399,104,81,77,N.A.,57
5/2/2008,CENTRAL,27,316,82,96,76,N.A.,60
6/2/2008,CENTRAL,21,434,114,83,52,N.A.,38
7/2/2008,CENTRAL,22,361,96,79,79,N.A.,63
8/2/2008,CENTRAL,27,366,103,82,93,N.A.,76
9/2/2008,CENTRAL,28,329,111,58,87,N.A.,70
10/2/2008,CENTRAL,33,338,105,61,100,N.A.,79
11/2/2008,CENTRAL,34,428,114,77,102,N.A.,75
12/2/2008,CENTRAL,30,475,135,55,65,N.A.,47
13-02-2008,CENTRAL,35,427,135,59,89,N.A.,67
14-02-2008,CENTRAL,37,462,138,71,111,N.A.,80
15-02-2008,CENTRAL,29,381,139,55,85,N.A.,60
16-02-2008,CENTRAL,28,327,127,37,83,N.A.,54
17-02-2008,CENTRAL,18,198,95,9,62,N.A.,45
18-02-2008,CENTRAL,25,333,117,40,78,N.A.,53
19-02-2008,CENTRAL,26,379,119,51,88,N.A.,63
20-02-2008,CENTRAL,30,490,136,83,64,N.A.,47
21-02-2008,CENTRAL,25,334,135,92,64,N.A.,42
22-02-2008,CENTRAL,38,553,150,124,76,N.A.,60
23-02-2008,CENTRAL,23,417,110,84,48,N.A.,38
24-02-2008,CENTRAL,22,132,70,56,71,N.A.,51
25-02-2008,CENTRAL,22,239,88,56,36,N.A.,22
26-02-2008,CENTRAL,31,460,105,102,62,N.A.,40
27-02-2008,CENTRAL,29,457,128,98,62,N.A.,40
28-02-2008,CENTRAL,65,560,159,99,109,N.A.,65
29-02-2008,CENTRAL,91,652,172,130,145,N.A.,92
1/3/2008,CENTRAL,35,480,149,103,89,N.A.,60
2/3/2008,CENTRAL,75,702,209,108,121,N.A.,75
3/3/2008,CENTRAL,42,511,194,100,111,N.A.,68
4/3/2008,CENTRAL,38,300,148,74,143,N.A.,67
5/3/2008,CENTRAL,28,219,120,48,94,N.A.,46
6/3/2008,CENTRAL,33,292,128,52,75,N.A.,42
7/3/2008,CENTRAL,28,282,126,46,82,N.A.,50
8/3/2008,CENTRAL,42,404,131,59,87,N.A.,52
9/3/2008,CENTRAL,38,348,145,57,115,N.A.,80
10/3/2008,CENTRAL,24,299,127,67,75,N.A.,54
11/3/2008,CENTRAL,40,477,160,81,83,N.A.,57
12/3/2008,CENTRAL,25,322,126,44,55,N.A.,34
13-03-2008,CENTRAL,49,675,136,100,78,N.A.,51
14-03-2008,CENTRAL,38,467,127,114,79,N.A.,55
15-03-2008,CENTRAL,22,251,120,86,79,N.A.,50
16-03-2008,CENTRAL,25,228,110,63,76,N.A.,47
17-03-2008,CENTRAL,23,396,121,86,77,N.A.,50
18-03-2008,CENTRAL,37,540,116,108,89,N.A.,55
19-03-2008,CENTRAL,N.A.,619,148,133,103,N.A.,74
20-03-2008,CENTRAL,14,192,92,64,81,N.A.,44
21-03-2008,CENTRAL,14,172,88,54,126,N.A.,67
22-03-2008,CENTRAL,27,286,94,77,98,N.A.,53
23-03-2008,CENTRAL,29,330,96,113,49,N.A.,30
24-03-2008,CENTRAL,19,199,98,73,71,N.A.,40
25-03-2008,CENTRAL,29,393,143,108,112,N.A.,65
26-03-2008,CENTRAL,22,461,147,111,68,N.A.,49
27-03-2008,CENTRAL,22,378,137,101,83,N.A.,58
28-03-2008,CENTRAL,12,394,102,79,56,N.A.,41
29-03-2008,CENTRAL,15,365,82,71,56,N.A.,37
30-03-2008,CENTRAL,58,534,83,80,82,N.A.,60
31-03-2008,CENTRAL,23,237,80,59,44,N.A.,32
1/4/2008,CENTRAL,10,187,79,49,38,N.A.,28
2/4/2008,CENTRAL,27,403,98,97,58,N.A.,44
3/4/2008,CENTRAL,15,297,86,95,36,N.A.,27
4/4/2008,CENTRAL,10,162,89,49,62,N.A.,49
5/4/2008,CENTRAL,17,344,101,87,61,N.A.,43
6/4/2008,CENTRAL,47,474,102,71,71,N.A.,51
7/4/2008,CENTRAL,39,431,81,71,59,N.A.,42
8/4/2008,CENTRAL,12,201,45,28,32,N.A.,22
9/4/2008,CENTRAL,28,336,59,37,47,N.A.,29
10/4/2008,CENTRAL,28,412,64,48,N.A.,N.A.,33
11/4/2008,CENTRAL,9,229,84,57,60,N.A.,35
12/4/2008,CENTRAL,11,245,86,87,83,N.A.,50
13-04-2008,CENTRAL,9,159,65,52,42,N.A.,30
14-04-2008,CENTRAL,11,228,88,73,47,N.A.,34
15-04-2008,CENTRAL,15,287,104,94,63,N.A.,42
16-04-2008,CENTRAL,29,510,97,102,64,N.A.,42
17-04-2008,CENTRAL,40,458,99,97,74,N.A.,51
18-04-2008,CENTRAL,5,141,76,66,56,N.A.,35
19-04-2008,CENTRAL,4,162,72,43,51,N.A.,33
20-04-2008,CENTRAL,17,157,42,20,29,N.A.,20
21-04-2008,CENTRAL,35,451,70,82,52,N.A.,35
22-04-2008,CENTRAL,55,514,99,80,73,N.A.,50
23-04-2008,CENTRAL,14,451,119,80,69,N.A.,47
24-04-2008,CENTRAL,10,310,107,77,77,N.A.,58
25-04-2008,CENTRAL,20,383,127,88,117,N.A.,79
26-04-2008,CENTRAL,39,438,147,91,115,N.A.,80
27-04-2008,CENTRAL,2,135,89,26,100,N.A.,68
28-04-2008,CENTRAL,16,337,110,67,38,N.A.,29
29-04-2008,CENTRAL,14,295,119,57,46,N.A.,31
30-04-2008,CENTRAL,28,483,128,67,68,N.A.,41
1/5/2008,CENTRAL,50,508,118,60,75,N.A.,49
2/5/2008,CENTRAL,26,434,107,76,59,N.A.,46
3/5/2008,CENTRAL,6,226,90,45,65,N.A.,51
4/5/2008,CENTRAL,9,176,70,9,45,N.A.,31
5/5/2008,CENTRAL,35,468,88,51,46,N.A.,31
6/5/2008,CENTRAL,11,233,106,37,61,N.A.,26
7/5/2008,CENTRAL,14,324,108,71,86,N.A.,51
8/5/2008,CENTRAL,93,378,83,54,53,N.A.,34
9/5/2008,CENTRAL,38,399,87,57,43,N.A.,30
10/5/2008,CENTRAL,24,430,120,82,54,N.A.,35
11/5/2008,CENTRAL,13,196,82,31,56,N.A.,38
12/5/2008,CENTRAL,11,169,94,12,73,N.A.,39
13-05-2008,CENTRAL,15,230,125,35,73,N.A.,41
14-05-2008,CENTRAL,20,270,140,61,97,N.A.,59
15-05-2008,CENTRAL,21,352,159,66,94,N.A.,59
16-05-2008,CENTRAL,18,354,163,59,77,N.A.,48
17-05-2008,CENTRAL,27,418,148,66,70,N.A.,44
18-05-2008,CENTRAL,39,335,107,41,70,N.A.,46
19-05-2008,CENTRAL,26,436,119,69,55,N.A.,44
20-05-2008,CENTRAL,7,191,92,20,20,N.A.,15
21-05-2008,CENTRAL,11,244,104,49,46,N.A.,34
22-05-2008,CENTRAL,13,279,102,61,71,N.A.,58
23-05-2008,CENTRAL,16,380,89,31,50,N.A.,36
24-05-2008,CENTRAL,61,200,53,N.A.,44,N.A.,31
25-05-2008,CENTRAL,29,161,51,N.A.,40,N.A.,27
26-05-2008,CENTRAL,12,311,66,N.A.,43,N.A.,30
27-05-2008,CENTRAL,10,159,48,44,34,N.A.,23
28-05-2008,CENTRAL,22,305,67,68,46,N.A.,31
29-05-2008,CENTRAL,26,337,80,76,47,N.A.,31
30-05-2008,CENTRAL,20,421,90,93,49,N.A.,35
31-05-2008,CENTRAL,38,446,111,111,71,N.A.,47
1/6/2008,CENTRAL,8,145,77,55,92,N.A.,46
2/6/2008,CENTRAL,24,434,110,108,63,N.A.,44
3/6/2008,CENTRAL,24,398,107,116,55,N.A.,40
4/6/2008,CENTRAL,12,264,78,84,24,N.A.,16
5/6/2008,CENTRAL,46,433,90,89,35,N.A.,24
6/6/2008,CENTRAL,26,405,75,69,30,N.A.,22
7/6/2008,CENTRAL,15,347,64,58,31,N.A.,22
8/6/2008,CENTRAL,11,198,51,32,39,N.A.,21
9/6/2008,CENTRAL,11,195,51,31,37,N.A.,19
10/6/2008,CENTRAL,21,227,50,40,34,N.A.,19
11/6/2008,CENTRAL,51,352,60,55,37,N.A.,23
12/6/2008,CENTRAL,17,261,50,48,28,N.A.,17
13-06-2008,CENTRAL,14,313,65,50,35,N.A.,22
14-06-2008,CENTRAL,N.A.,449,75,73,32,N.A.,24
15-06-2008,CENTRAL,N.A.,285,60,45,30,N.A.,21
16-06-2008,CENTRAL,27,465,74,83,40,N.A.,28
17-06-2008,CENTRAL,24,289,59,52,21,N.A.,16
18-06-2008,CENTRAL,18,434,75,73,39,N.A.,27
19-06-2008,CENTRAL,13,381,66,67,43,N.A.,28
20-06-2008,CENTRAL,12,277,49,44,29,N.A.,19
21-06-2008,CENTRAL,42,365,57,49,33,N.A.,22
22-06-2008,CENTRAL,47,361,72,40,44,N.A.,29
23-06-2008,CENTRAL,53,441,95,71,56,N.A.,39
24-06-2008,CENTRAL,12,245,63,25,36,N.A.,21
25-06-2008,CENTRAL,9,200,58,22,N.A.,N.A.,20
26-06-2008,CENTRAL,18,293,74,40,N.A.,N.A.,24
27-06-2008,CENTRAL,84,486,88,64,38,N.A.,28
28-06-2008,CENTRAL,45,492,80,71,43,N.A.,32
29-06-2008,CENTRAL,15,243,56,27,30,N.A.,21
30-06-2008,CENTRAL,20,473,76,73,41,N.A.,30
1/7/2008,CENTRAL,8,209,45,12,30,N.A.,18
2/7/2008,CENTRAL,15,331,54,47,31,N.A.,21
3/7/2008,CENTRAL,11,293,56,59,28,N.A.,18
4/7/2008,CENTRAL,24,406,68,73,37,N.A.,25
5/7/2008,CENTRAL,10,318,54,66,31,N.A.,20
6/7/2008,CENTRAL,6,188,48,33,20,N.A.,12
7/7/2008,CENTRAL,14,387,77,66,34,N.A.,24
